"GEOID","JanTemp","JulyTemp","Precipitation"
"2770924",22.2,83.8,29.59
"2747680",20.3,83,29.38
"2744530",20.1,83.1,29.08
"2757130",17.2,81.3,25.42
"2726972",20.9,84.6,24.62
"2750902",14.8,78.9,25.59
"2727566",21.4,83.9,24.97
"2720906",14.6,81,24.04
"2763778",16.5,80.5,25.89
"2749210",14.6,81,24.04
"2760844",21.5,84.7,27.83
"2723714",14.2,77.6,27.2
"2756824",21.8,84,28.87
"2700460",15.8,78.7,26.99
"2765542",21.4,83.9,24.97
"2756302",22.1,82.5,32.06
"2704618",18.4,82.2,27.67
"2734370",14.3,79.1,25.22
"2726828",21.5,82.9,30.58
"2733344",18.7,82.4,26.12
"2728520",14.6,81,24.04
"2768224",10.3,78.7,21.32
"2758738",20.6,83.4,28.88
"2713870",12.4,81.1,21.14
"2725874",17.2,81.3,25.42
"2704042",15.9,79.5,25.76
"2707948",19.6,83.2,28.93
"2730230",23,82.8,32.25
"2747520",19.8,83.2,28.47
"2706490",18.5,82.6,25.34
"2749030",22.1,82.5,32.06
"2700262",22.3,83.9,27.02
"2757022",11.7,80.2,21.26
"2728430",20.2,83.2,24.56
"2750596",22.1,82.5,32.06
"2724884",21.7,83.6,28.57
"2755852",20.1,83.1,29.08
"2734172",21.5,82.9,30.58
"2758612",17.2,81.3,25.42
"2746042",21.5,84.7,27.83
"2751028",13.1,79.9,23
"2722472",13.9,79.9,23.77
"2747068",21.3,84.2,28.99
"2767558",17,80.5,27.5
"2706256",12.9,78.9,23.51
"2741696",20.6,83.3,29.28
"2725118",14.1,78.1,25.4
"2752882",20.9,82.2,31.68
"2721338",14.2,77.6,27.2
"2724470",11.7,80.2,21.26
"2700172",13.4,81.9,21.47
"2762356",18.6,82,28.77
"2754934",17.2,80,28.74
"2731796",21.2,83.6,26.83
"2762284",14.1,78.1,25.4
"2757202",20.9,84.6,24.62
"2750056",17,80.5,27.5
"2704204",18.9,83.6,22.63
"2719142",14.2,77.6,27.2
"2755510",17.2,81.3,25.42
"2723084",21.8,84,28.87
"2726126",18.7,82.4,26.12
"2769106",22.2,83.8,29.59
"2709730",20.7,82.8,29.77
"2744296",20.6,82.8,29.32
"2736728",19.7,83.2,27.58
"2715022",19.6,83.2,28.93
"2743000",19.6,83.2,28.93
"2768818",19.6,83.2,28.93
"2718440",13.9,79.9,23.77
"2712088",14.6,81,24.04
"2714054",19.8,83.2,28.47
"2768674",13.1,79.9,23
"2836000",57.6,92.3,52.96
"2866400",59.5,92,57.37
"2867840",53.4,92.6,52.39
"2815980",51.7,92.4,53.54
"2868720",53,92.1,53.87
"2811820",55,92.4,52.81
"2826780",53,92.1,53.87
"2818180",57,91.7,56.18
"2827540",49.7,90.9,53.35
"2871480",59.7,91.6,61.33
"2843840",60.8,92.3,61.28
"2865680",55.7,92.1,52.4
"2805380",55.7,92.1,52.4
"2878480",52.3,92.7,52.9
"2863560",55,92.4,52.81
"2872760",51.8,91.5,53.58
"2873720",50.5,91.2,54
"2881000",52.7,91.7,53.48
"2848800",53.4,92.6,52.39
"2804540",58.6,92.2,55.58
"2851360",59.8,92.1,57.83
"2813580",57,91.7,56.18
"2867640",54.8,92,51.94
"2864920",59.5,92.3,58.11
"2877480",49.8,90.9,54.07
"2852880",54.5,91,53.66
"2862560",49.7,90.9,53.35
"2874760",50.4,92.2,51.75
"2802140",49.7,91,54.29
"2808460",58.7,92.2,56.17
"2800100",52,91.9,53.71
"2861160",57.6,92.3,52.96
"2815420",54,92.1,52.8
"2831740",58.2,92.3,54.92
"2846680",56.9,91.4,55.85
"2868200",52.1,92.5,51.86
"2807620",61.3,91.7,62.71
"2820220",50.6,92.3,51.73
"2856920",53.5,91.9,52.98
"2861240",50.3,91.5,53.61
"2835340",49.7,90.9,53.35
"2807900",56.9,92.2,53.11
"2802380",50.4,92.2,51.75
"2846000",55.3,92.3,52.91
"2831980",57,91.7,56.18
"2845120",50.7,91.5,53.77
"2827940",50.5,91.2,54
"2828220",54.3,91.8,52.59
"2878680",54.3,91.8,52.59
"2849520",59.5,92,57.37
"2838600",57,91.7,56.18
"2812740",59.9,91.8,59.22
"2816620",59.6,91.5,61.35
"2800940",52.1,92.5,51.86
"2829900",52.1,92.5,51.86
"2867040",52.1,92.5,51.86
"2806060",52.9,91.8,53.65
"2846200",59,91.7,58.55
"2805340",55.7,92.1,52.4
"2807220",50.6,92.3,51.73
"2818500",55,92.4,52.81
"2839800",60.8,92.3,61.28
"2876760",50.3,91.5,53.61
"2864240",60.9,92.5,60.78
"2801940",50.9,92.2,52.37
"2818980",58.4,91.8,57.5
"2840360",55.8,91.7,54.05
"2820260",53.5,91.3,53.06
"2816940",51.3,92.7,52.61
"2864200",52.9,92.7,52.79
"2823220",54.4,91.2,53.08
"2843400",54.4,91.2,53.08
"2827660",52.3,92.7,52.9
"2831420",58.1,91.8,57.75
"2866080",53.4,92.6,52.39
"2814580",50.6,92.3,51.73
"2842600",50.6,92.3,51.73
"2881120",59.9,91.8,59.22
"2877640",53.2,91.1,53.19
"2821420",55.7,92.1,52.4
"2816460",51.7,92.4,53.54
"2850280",51.1,91.5,53.72
"2848240",58.3,92,56.66
"2872440",54.3,91.8,52.59
"2867960",59.8,92.1,57.83
"2819420",52.9,92.7,52.79
"2816980",54.3,91.8,52.59
"2867520",58.4,91.8,57.5
"2832020",49.7,91,54.29
"2859240",51.7,92.4,53.54
"2832110",60.9,91.2,61.7
"2879620",50.4,92.2,51.75
"2800680",58.2,92.3,54.92
"2814140",57.6,92.2,53.63
"2827580",53.8,92.7,53.17
"2855160",55,92.4,52.81
"2855280",52,91.9,53.71
"2849640",50.3,91.5,53.61
"2839000",49.7,91,54.29
"2820610",56.9,92.2,53.11
"2852680",50.4,92.2,51.75
"2817700",51.3,92.7,52.61
"2820500",54.3,91.8,52.59
"2875360",57,91.7,56.18
"2864080",59,91.7,58.55
"2872400",58.3,92,56.66
"2839880",57.6,92.3,52.96
"2866280",57,91.7,54.67
"2824180",51.3,92.7,52.61
"2853200",52.6,92.3,54.26
"2804500",60.9,92.5,60.78
"2858360",52.9,91.8,53.65
"2807540",57.6,92.3,52.96
"2866160",55.8,91.6,54.1
"2873760",51.8,91.5,53.58
"2854640",59.7,91.6,61.33
"2877880",50.3,91.5,53.61
"2835260",53.4,92.6,52.39
"2842840",50,92,51.54
"2839080",51.3,92.7,52.61
"2831020",60.8,92.4,59.72
"2820740",60.8,92.4,59.72
"2801500",55,92.4,52.81
"2872680",57.6,92.3,52.96
"2800820",51.8,91.5,53.58
"2875520",52,91.9,53.71
"2805820",52.1,92.5,51.86
"2821860",53.8,92.7,53.17
"2870640",53.5,91.3,53.06
"2845720",53.2,91.1,53.19
"2820020",52.9,92.7,52.79
"2804705",56.9,92.2,53.11
"2803620",51.7,92.4,53.54
"2868960",49.7,91,54.29
"2835220",54.3,92.5,52.68
"2840280",53.8,92.7,53.17
"2819180",60.9,90.5,62.5
"2868400",51.3,92.7,52.61
"2871560",60.5,92,60
"2809460",59,91.7,58.55
"2821340",51.8,91.5,53.58
"2879280",50.7,91.5,53.77
"2803940",60.5,92,60
"2807460",52.1,92.5,51.86
"2857200",54.3,91.8,52.59
"2862480",60.9,92.5,60.78
"2819340",58.7,92.2,56.17
"2848560",59.8,92.1,57.83
"2822580",58.4,91.8,57.5
"2808980",54.8,92,51.94
"2851420",52.7,91.7,53.48
"2838360",49.7,90.9,53.35
"2815380",54,92.1,52.8
"2814420",57.6,92.3,52.96
"2813820",50.6,92.3,51.73
"2849240",61,90.6,62.71
"2835300",50.5,91.2,54
"2860720",58.4,91.8,57.5
"2850880",53,92.1,53.87
"2820380",52.1,92.5,51.86
"2874400",51.8,91.8,53.56
"2826980",58.6,92.2,55.58
"2878000",52.6,92.3,54.26
"2874840",51.7,91.9,53.22
"2812900",52.3,92.7,52.9
"2862520",56.5,92.1,52.32
"2810580",52.9,91.8,53.65
"2824420",49.7,90.9,53.35
"2807060",49.8,90.9,54.07
"2810060",50.3,91.5,53.61
"2844960",53.2,91.1,53.19
"2864800",54.4,91.2,53.08
"2858440",51.7,91.9,53.22
"2801260",53,92.1,53.87
"2802700",51.7,91.9,53.22
"2876320",52.9,91.8,53.65
"2866720",51.7,91.9,53.22
"2807100",51.1,91.5,53.72
"2841680",60.9,90.5,62.5
"2829940",51.7,91.9,53.22
"2849320",52.1,92.5,51.86
"2814900",50.9,92.2,52.37
"2830980",53,92.1,53.87
"2815700",49.7,90.9,53.35
"2807780",50.7,91.5,53.77
"2800180",53,92.1,53.87
"2867920",54.3,92.5,52.68
"2878640",58.6,92.2,55.58
"2851000",51.1,91.5,53.72
"2878360",59.7,92.3,58.96
"2851040",60.9,92.5,60.78
"2831780",50,92,51.54
"2800300",53.6,90.8,53.84
"2805100",50.5,91.2,54
"2855000",50.5,91.2,54
"2801820",53.8,92.7,53.17
"2832820",53.2,92.3,52.79
"2827900",56.5,92.1,52.32
"2851400",54,92.1,52.8
"2866240",52.1,92.5,51.86
"2873880",56.9,91.4,55.85
"2831460",61,90.6,62.71
"2826860",61,90.6,62.71
"2816420",54,92.1,52.8
"2872360",52,91.9,53.71
"2803580",59.6,91.9,58.13
"2871520",52.3,92.7,52.9
"2865560",51.7,92.4,53.54
"2840640",59.6,91.5,61.35
"2845160",56.9,91.4,55.85
"2837040",50.7,91.5,53.77
"2831540",60.9,90.5,62.5
"2841960",53.8,91.6,52.6
"2837190",56.5,92.1,52.32
"2834340",61,90.6,62.71
"2838160",60.5,92.1,60.04
"2850720",56.9,91.4,55.85
"2839520",61,90.6,62.71
"2821940",53.2,92.3,52.79
"2837600",60.8,90.1,62.24
"2824460",50.6,92.3,51.73
"2878890",60.5,92,60
"2806180",61,90.6,62.71
"2848880",58.9,92.1,56.57
"2815540",57,91.7,56.18
"2877080",61,90.6,62.71
"2830780",57,91.7,54.67
"2875760",57.6,92.3,52.96
"2829180",53.8,92.7,53.17
"2832900",53.8,92.7,53.17
"2853680",52.7,91.7,53.48
"2860840",58.3,92,56.66
"2844600",58.7,92.2,56.17
"2811100",56.5,92.1,52.32
"2844520",56.5,92.1,52.32
"2850440",58.9,92.1,56.57
"2814260",52.1,92.5,51.86
"2846720",52.1,92.5,51.86
"2854920",52.1,92.5,51.86
"2880800",52.1,92.5,51.86
"2818940",52.9,91.8,53.65
"2854960",58.4,91.8,57.5
"2870760",58.4,91.8,57.5
"2833700",50,92,51.54
"2854040",50,92,51.54
"2877400",50,92,51.54
"2842440",61.3,91.8,63.68
"2839840",60.8,92.3,61.28
"2840600",54.3,91.8,52.59
"2815140",59.5,92,57.37
"2815340",60.5,92.1,60.04
"2856960",55.9,91.5,54.93
"2825340",57,91.7,54.67
"2854680",59.5,92.3,58.11
"2826300",51.8,91.8,53.56
"2871040",50.9,92.2,52.37
"2805180",61.3,91.8,63.68
"2805780",50.3,91.5,53.61
"2812780",49.8,90.9,54.07
"2828500",55.3,92.3,52.91
"2837840",51.8,91.8,53.56
"2838910",50,92,51.54
"2851960",55,92.4,52.81
"2853080",60.5,92,60
"2876240",52.7,91.7,53.48
"2861440",56.9,92.2,53.11
"2861840",50.6,92.3,51.73
"2870720",53.8,92.7,53.17
"2876040",55.3,92.3,52.91
"2824500",58.4,92,56.12
"2804060",58.1,91.8,57.75
"2842200",58.1,91.8,57.75
"2829460",53.2,92.3,52.79
"2811780",55.8,91.7,54.05
"2877520",55.8,91.7,54.05
"2837560",53.5,91.3,53.06
"2834740",52.9,92.7,52.79
"2842280",54.5,91,53.66
"2823340",50,92,51.54
"2838320",54.4,91.2,53.08
"2826020",53.6,90.8,53.84
"2878520",53.6,90.8,53.84
"2875040",52.3,92.7,52.9
"2875880",53.5,91.6,52.94
"2826060",50.6,92.3,51.73
"2842960",50.6,92.3,51.73
"2810140",57.6,92.3,52.96
"2824980",57.6,92.2,53.63
"2856200",57.6,92.2,53.63
"2829340",53.4,92.6,52.39
"2839640",59.5,92.3,58.11
"2869160",59.5,92.3,58.11
"2818340",55.8,91.6,54.1
"2822020",59.5,92.3,58.11
"2842800",60.9,90.5,62.5
"2865720",60.9,90.5,62.5
"2855360",61,90.6,62.71
"2806220",60.9,90.5,62.5
"2855920",60.8,90.1,62.24
"2874675",55.9,91.5,54.93
"2857160",60.9,91.2,61.7
"2855760",57.6,92.2,53.63
"2842240",54.3,92.5,52.68
"2871320",53.8,91.6,52.6
"2861400",55.8,91.7,54.05
"2870120",55.8,91.7,54.05
"2860480",60.5,92,60
"2875160",60.1,91.5,61.19
"2873440",52.6,92.3,54.26
"2846880",53.8,92.7,53.17
"2854840",52,91.9,53.71
"2808820",58.9,91.6,58.49
"2859480",60.9,91.2,61.7
"2831220",58.6,92.2,55.58
"2823420",53.2,91.1,53.19
"2871600",52.9,92.7,52.79
"2842640",60.5,92,60
"2859160",51.8,91.5,53.58
"2848640",58.1,91.8,57.75
"2827820",59.6,91.5,61.35
"2809180",52.9,91.8,53.65
"2846640",56.9,91.4,55.85
"2805220",52.1,92.5,51.86
"2870320",59.7,92.3,58.96
"2866840",59.5,92.3,58.11
"2848120",53.4,92.6,52.39
"2818420",60.9,90.5,62.5
"2861080",60.8,92.4,59.72
"2830220",53,92.1,53.87
"2862900",57.6,92.2,53.63
"2855560",58.2,92.3,54.92
"2800460",61.3,91.8,63.68
"2822900",61,90.6,62.71
"2814540",58.9,92.1,56.57
"2802060",60.5,92,60
"2876200",61,90.6,62.71
"2807330",55.9,91.5,54.93
"2818700",50.5,91.2,54
"2880840",53.8,92.7,53.17
"2872080",52.1,92.5,51.86
"2806100",49.7,90.9,53.35
"2859520",55.8,91.6,54.1
"2851840",60.9,91.2,61.7
"2813700",59.7,92.3,58.96
"2848720",51.7,91.9,53.22
"2874820",50.4,92.2,51.75
"2851240",53,92.1,53.87
"2825740",60.5,92.1,60.04
"2829620",61,90.6,62.71
"2815180",56.9,91.4,55.85
"2851680",50.7,91.5,53.77
"2869280",50,92,51.54
"2829700",60.9,90.5,62.5
"2844920",51.8,91.8,53.56
"2866440",50.9,92.2,52.37
"2851720",57,91.7,56.18
"2824940",56.5,92.1,52.32
"2809820",50.5,91.2,54
"2849080",57,91.7,54.67
"2803980",60.8,90.1,62.24
"2853520",61,90.6,62.71
"2876720",56.9,92.2,53.11
"2864680",61,90.6,62.71
"2849160",59.5,92.3,58.11
"2845240",51.3,92.7,52.61
"2824220",49.8,90.9,54.07
"2825100",57.6,92.2,53.63
"2862400",57.6,92.2,53.63
"2811580",53.5,91.6,52.94
"2836800",50.6,92.3,51.73
"2835020",52.9,92.7,52.79
"2805140",54.3,92.5,52.68
"2880760",53.5,91.3,53.06
"2867000",52.1,92.5,51.86
"2863720",52.1,92.5,51.86
"2876560",51.7,91.9,53.22
"2824740",59.7,91.6,61.33
"2858960",58.3,92,56.66
"2848760",52.9,92.7,52.79
"2827620",60.8,92.4,59.72
"2842980",53.8,91.6,52.6
"2802100",54,92.1,52.8
"2872040",58.3,92,56.66
"2881520",55.7,92.1,52.4
"2862600",49.8,90.9,54.07
"2846600",58.7,92.2,56.17
"2844680",59.7,91.6,61.33
"2880160",61.3,91.7,62.71
"2859720",50.3,91.5,53.61
"2815500",51.7,92.4,53.54
"2834700",50.9,92.2,52.37
"2844240",54.8,92,51.94
"2860360",57.6,92.2,53.63
"2852400",53.5,91.6,52.94
"2839600",56.9,91.4,55.85
"2808655",50,92,51.54
"2870240",53.8,91.6,52.6
"2819100",60.8,90.1,62.24
"2821580",57.6,92.3,52.96
"2820340",49.8,90.9,54.07
"2809380",59.7,92.3,58.96
"2874720",52,91.9,53.71
"2860880",51.8,91.5,53.58
"2808180",52.1,92.5,51.86
"2859560",58.2,92.3,54.92
"2878200",60.8,90.1,62.24
"2810460",54,92.1,52.8
"2817060",58.6,92.2,55.58
"2859920",59.6,91.9,58.13
"2855930",55.9,91.5,54.93
"2868320",52.9,91.8,53.65
"2855400",60.9,90.5,62.5
"2820420",50.4,92.2,51.75
"2833900",52.7,91.7,53.48
"2808300",57.6,92.2,53.63
"2832460",57,91.7,54.67
"2833100",50.3,91.5,53.61
"2843280",59.7,91.6,61.33
"2848030",53.8,91.6,52.6
"2864840",51.7,91.9,53.22
"2814740",52.6,92.3,54.26
"2856800",60.8,92.4,59.72
"2879120",53.5,91.9,52.98
"2861890",52.1,92.5,51.86
"2807322",58.9,91.6,58.49
"2829660",61,90.6,62.71
"2867200",51.8,91.5,53.58
"2909642",44.4,89.9,42.58
"2957926",43.6,90.5,46.56
"2972340",33,88.9,34.44
"2961994",44.1,91.1,47.46
"2971098",37.7,89.2,39.6
"2901576",32.1,87.3,36.26
"2938522",34.4,88.3,36.8
"2947540",39.4,90.2,40.19
"2961328",37.2,88.9,38.44
"2906238",39.3,90.5,40.59
"2936512",42.9,90.2,42.29
"2910612",39,89.5,38.16
"2956144",35.1,88.6,37.69
"2963560",36,88.8,38.11
"2980548",33.5,87.8,36.15
"2945596",34,89.2,35.07
"2945020",32.5,87.8,35.49
"2904132",43.7,91.2,46.57
"2980314",39,89.5,38.16
"2976660",40.8,90.8,40.31
"2926920",32.1,87.3,37.05
"2920296",43.7,91.2,46.57
"2978424",43.6,89.6,43.26
"2929962",41.7,89.5,41.01
"2967196",33.9,88,37.75
"2956360",32.1,87.9,34.99
"2962210",37.7,89.2,39.6
"2970648",43.6,89.6,43.26
"2933076",45.5,91.7,47.92
"2974284",39,89.5,38.16
"2936314",33.5,87.8,36.15
"2932824",45.3,91.3,47.55
"2924058",36.1,89,35.76
"2959420",31.9,87.6,36.26
"2973870",35.6,89.3,38.54
"2973240",39.3,90.5,40.59
"2951824",37,89.1,38.5
"2968942",31.9,87.3,35.94
"2914212",45.5,91.7,47.92
"2972232",44.4,89.9,42.58
"2975346",39.3,90.5,40.59
"2939278",32.7,87.6,37.1
"2945200",37.2,88.9,38.44
"2900604",32.9,87.6,35.59
"2929152",39,89.5,38.16
"2963200",33.8,88.5,35.58
"2900802",36.4,89.4,38.85
"2957404",32.1,87.9,34.99
"2978406",37.2,88.9,38.44
"2956612",35.7,88.5,38.17
"2947900",37.2,88.9,38.44
"2933742",32.7,87.8,37.04
"2954200",41.7,89.6,44.58
"2970414",43.6,89.6,43.26
"2917056",34,89.2,35.07
"2928324",36.7,89,38.25
"2980350",39.3,90.5,40.59
"2939566",34.1,88.6,37.52
"2901054",33.4,87.8,35.94
"2960986",43.6,89.6,43.26
"2934210",36.1,89,35.76
"2954848",34,89.2,35.07
"2948098",41.8,90.5,40.72
"2919198",41.9,88.7,44.1
"2956432",45.3,91.3,47.55
"2909424",36.7,89,38.25
"2961418",39.4,90.2,40.19
"2940142",41.1,89.7,40.38
"2975130",33.4,87.8,35.94
"2960842",33.8,88.5,35.58
"2917650",39,89.5,38.16
"2981106",31.9,87.6,36.26
"2919144",45.3,91.3,47.55
"2975994",35.5,89.2,37.75
"2935180",41.8,89.5,40.53
"2906247",33,88.9,34.44
"2952130",36.1,89,35.76
"2956126",35.9,88.9,37
"2940808",39.1,89.2,39.13
"2970342",39.9,89.4,39.36
"2980008",33.5,88.1,36.79
"2947144",32.9,87.6,35.59
"2973006",44.5,90,45.65
"2929656",42,88.2,42.86
"2908294",40.1,89.5,39.73
"2908272",41.1,89.7,43.08
"2919378",35.6,89.5,38.08
"2918118",35.6,89.3,38.54
"2971620",35.6,89.3,38.54
"2970000",42.4,89,41.92
"2943652",40,89.6,38.85
"2965162",40,89.6,38.85
"2901720",42.4,90.1,41.29
"2968888",42.4,90.1,41.29
"2944156",41.6,89.3,41.71
"2927028",36.7,89.5,38.65
"2910360",35.3,88.5,38.26
"2912988",42.8,90.3,45.6
"2915760",42.8,90.3,45.6
"2903034",43.7,91.2,46.57
"2956900",43.7,91.2,46.57
"2944829",44.4,89.5,43.07
"2929494",36.7,89,38.25
"2937592",42.9,90.2,42.29
"2908974",41.1,89.7,40.38
"2956226",40.1,89.5,39.73
"2921322",32.7,87.6,37.1
"2957368",42,89,42.07
"2902530",36.4,89.4,38.85
"2922312",36.4,89.4,38.85
"2925411",37,88.8,38.3
"2979558",37,88.8,38.3
"2913852",34.7,88.8,36.56
"2979180",34.7,88.8,36.56
"2902422",33.8,88.1,37.98
"2951734",33.8,88.1,37.98
"2901288",43.6,90.5,46.56
"2973420",39.1,89.2,39.13
"2965034",40.7,89.5,41.28
"2927676",41.8,90.5,40.72
"2962228",45.5,91.7,47.92
"2932770",37.9,89.1,38.32
"2970990",43,89.2,42.93
"2912592",35.1,88.6,37.45
"2961184",35.1,88.6,37.45
"2907966",44.4,89.9,42.58
"2924760",35.1,88.6,37.69
"2928000",35.1,88.6,37.69
"2932626",35.1,88.6,37.69
"2908002",32.1,87.3,37.05
"2948134",32.1,87.3,37.05
"2903376",39.6,89.4,40.58
"2972106",39.6,89.4,40.58
"2911026",44.1,91.1,47.46
"2953138",44.1,91.1,47.46
"2975706",36,88.8,38.11
"2900748",41.7,89.6,44.58
"2979612",41.7,89.6,44.58
"2948386",43.6,90.6,45.81
"2968384",38,89.5,39.33
"2915220",41.9,89.4,44.82
"2972898",44.4,89.7,42.98
"2944516",32.9,87.6,35.59
"2961292",32.9,87.6,35.59
"2914158",33.4,87.8,35.94
"2946946",33.4,87.8,35.94
"2950528",31.9,87.2,35.45
"2959942",31.9,87.3,35.94
"2944372",31.9,87.6,36.26
"2930466",32.7,87.8,37.04
"2955424",32.7,87.8,37.04
"2958898",32.7,87.8,37.04
"2901522",40.9,90.8,40.89
"2926902",40.9,90.8,40.89
"2941078",40.8,88.7,42.46
"2974176",34.5,88.1,36.7
"2924580",41.7,89.5,41.01
"2933706",41.7,89.5,41.01
"2926020",45.5,91.7,47.92
"2962822",45,89.9,43.81
"2920980",37.7,89.2,39.6
"2939845",37.7,89.2,39.6
"2978838",37.7,89.2,39.6
"2906670",36.7,89,38.25
"2901090",39.4,90.2,40.19
"2925372",39.4,90.2,40.19
"2966476",42.1,90,45.08
"2979000",41.8,89.5,40.53
"2978928",43.7,88.9,44.81
"2932572",37.3,89.3,40.1
"2910450",39.3,90.5,40.59
"2939638",39.3,90.5,40.59
"2949664",39.3,90.5,40.59
"2908812",44.9,91.6,47.16
"2902800",35.9,88.9,37
"2948980",35.9,88.9,37
"2953948",35.9,88.9,37
"2926362",33.4,87.9,36.22
"2910792",36.1,89,35.76
"2953174",36.1,89,35.76
"2936422",45,89.9,43.81
"2906004",39,89.5,38.16
"2916876",39,89.5,38.16
"2924706",39,89.5,38.16
"2927370",39,89.5,38.16
"2933850",39,89.5,38.16
"2940088",39,89.5,38.16
"2946208",39,89.5,38.16
"2975238",39,89.5,38.16
"2979054",39,89.5,38.16
"2904330",37.2,88.9,38.44
"2903340",32.1,87.9,34.99
"2909838",32.1,87.9,34.99
"2928072",32.1,87.9,34.99
"2930322",35.5,89.2,37.75
"2954938",35.5,89.2,37.75
"2930862",40.8,90.8,40.31
"2974473",41.7,90.5,40.94
"2966134",40.8,90.8,40.31
"2970954",40.8,90.8,40.31
"2905104",33.9,88,37.75
"2933760",33.9,88,37.75
"2906148",38.2,89.2,38.8
"2909658",38.2,89.2,38.8
"2955478",38.2,89.2,38.8
"2957602",38.2,89.2,38.8
"2901252",35.7,88.5,38.17
"2902152",35.7,88.5,38.17
"2972376",35.7,88.5,38.17
"2901954",37,89.1,38.5
"2925624",37,89.1,38.5
"2902098",42.9,90.2,42.29
"2951356",42.9,90.2,42.29
"2976444",42.9,90.2,42.29
"2956882",38,88.9,39.5
"2902512",38.5,89.5,37.95
"2978442",38.5,89.5,37.95
"2940214",40.1,89.5,39.73
"2923266",33,88.9,34.44
"2981070",31.5,87.4,35.3
"2901018",33.8,88.5,35.58
"2911242",41.7,89.6,44.58
"2914662",32.1,87.9,34.99
"2945470",35.1,88.6,37.69
"2912052",44.1,91.1,47.46
"2928170",43.6,89.6,43.26
"2978622",33,88.9,34.44
"2958088",42.5,88.8,43.13
"2903124",37.7,89.2,39.6
"2959726",38.2,89.2,38.8
"2949646",41.5,89.9,41.25
"2965954",39,89.5,38.16
"2901072",39.4,90.2,40.19
"2956306",39.9,89.4,39.36
"2938972",39,89.5,38.16
"2903322",32.7,87.6,37.1
"2928594",31.5,87.4,35.3
"2900712",31.5,87.4,35.3
"2943940",41.1,89.7,43.08
"2948880",39.9,89.4,39.36
"2935396",41,88.9,40.99
"2976390",40.9,90.8,40.89
"2962498",37.4,89.1,38.47
"2933652",38,89.5,39.33
"2901864",32.1,87.9,34.99
"2981430",42.1,90,45.08
"2948242",43,89.2,42.93
"2935486",41.8,90.5,40.72
"2921340",33.4,87.9,36.22
"2918190",37.2,88.9,38.44
"2930844",44.9,91.6,47.16
"2925948",44.3,90.4,45.09
"2977794",44.4,89.7,42.98
"2940880",37.3,89.3,40.1
"2918910",38.5,89.5,37.95
"2959708",35.6,89.3,38.54
"2964046",34.1,88.6,37.52
"2939170",40.8,88.7,42.46
"2972412",36.7,89,38.25
"2953454",42,88.2,42.86
"2914914",41.5,89.9,41.25
"2902584",41.1,89.7,40.38
"2940039",39.9,89.4,39.36
"2918838",45.3,91.3,47.55
"2951842",42.8,90.3,45.6
"2957350",34.3,88.5,37.16
"2971508",40.1,89.5,39.73
"2972574",37.9,89.1,38.32
"2960410",32.1,87.9,34.99
"2960528",40.1,89.5,39.73
"2960176",44.3,88.9,44.41
"2941834",35.1,88.8,35.86
"2939512",33.5,88.1,36.79
"2909046",35.6,89.3,38.54
"2912664",40,89.6,38.85
"2952292",43.6,89.6,43.26
"2980767",35.5,89.2,37.75
"2908614",40.8,90.8,40.31
"2926000",41.5,89.9,41.25
"2909388",34.1,88.6,37.52
"2934228",41.1,89.7,40.38
"2956342",44.1,91.1,47.46
"2923077",35.5,89.2,37.75
"2951500",36.7,89.5,38.65
"2914770",37.7,89.2,39.6
"2941546",33.9,88,37.75
"2953650",39.9,89.4,39.36
"2931204",42.8,90.3,45.6
"2956468",39.4,90.2,40.19
"2900424",42.9,90.2,42.29
"2908776",42.9,90.2,42.29
"2916115",44.4,89.5,43.07
"2935186",44.4,89.5,43.07
"2976012",41.9,88.7,44.1
"2978334",38.5,89.5,37.95
"2981016",38.2,89.2,38.8
"2972034",39,89.5,38.16
"2962056",36.7,89,38.25
"2918730",39.3,90.5,40.59
"2916822",39,89.5,38.16
"2930196",39,89.5,38.16
"2954650",39,89.5,38.16
"2976246",39,89.5,38.16
"2974194",41.1,89.7,40.38
"2919918",36.4,89.4,38.85
"2927262",35.9,88.9,37
"2938000",36.7,89,38.25
"2913390",39.9,89.4,39.36
"2922024",32.1,87.9,34.99
"2960716",32.1,87.9,34.99
"2968852",33.8,88.1,37.98
"2951302",44.9,91.1,46.86
"2980260",43.6,90.5,46.56
"2914140",39.1,89.2,39.13
"2914572",39,89.5,38.16
"2904348",39,89.5,38.16
"2957512",37.4,89.1,38.47
"2918946",35.1,88.8,35.86
"2963902",43.6,89.6,43.26
"2917992",42.4,90.1,41.29
"2947684",36.7,89.5,38.65
"2966638",45.5,91.7,47.92
"2929476",43.6,90.6,45.81
"2960356",31.6,87.2,36.41
"2952328",32.7,87.8,37.04
"2904834",36,88.8,38.11
"2933364",44.1,91.1,47.46
"2924184",33.8,88.5,35.58
"2975202",36.7,89,38.25
"2967632",43.6,89.6,43.26
"2980380",38.2,89.2,38.8
"2950834",40.1,89.5,39.73
"2953858",35.9,88.9,37
"2974014",37,88.8,38.3
"2965126",38.5,89.5,37.95
"2915130",32.1,87.9,34.99
"2911350",45.5,91.7,47.92
"2930016",43,89.2,42.93
"2953804",35.9,88.9,37
"2926974",44.1,91.1,47.46
"2923122",44.3,88.9,44.41
"2964154",35.7,88.5,38.17
"2960428",44.9,91.6,47.16
"2980026",43.6,90.6,45.81
"2908128",34.4,88.3,36.8
"2954074",38.5,89.5,37.95
