December 2022 - November 2023 Contiguous U.S. County Precipitation,,,,,,
Units: Inches,,,,,,
Missing: -99,,,,,,
Period of Record: 128 Years,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
TX-393,Roberts County,Texas,23.16,94,2.21,20.95
TX-395,Robertson County,Texas,32.17,37,-5.35,37.52
TX-397,Rockwall County,Texas,34.27,43,-4.73,39
TX-399,Runnels County,Texas,20.55,42,-3.23,23.78
TX-401,Rusk County,Texas,44.5,59,-1.12,45.62
TX-403,Sabine County,Texas,47.1,42,-4.93,52.03
TX-405,San Augustine County,Texas,44.61,38,-6.02,50.63
TX-407,San Jacinto County,Texas,49.38,74,1.64,47.74
TX-409,San Patricio County,Texas,22,20,-8.59,30.59
TX-411,San Saba County,Texas,22.47,26,-5.15,27.62
TX-413,Schleicher County,Texas,19.61,50,-2.39,22
TX-415,Scurry County,Texas,15.94,27,-4.6,20.54
TX-417,Shackelford County,Texas,24.08,58,-1.44,25.52
TX-419,Shelby County,Texas,45.64,46,-3.44,49.08
TX-421,Sherman County,Texas,18.4,81,0.58,17.82
TX-423,Smith County,Texas,40.79,53,-2.58,43.37
TX-425,Somervell County,Texas,31.9,70,0.68,31.22
TX-427,Starr County,Texas,20.23,72,0.08,20.15
TX-429,Stephens County,Texas,21.96,31,-4.83,26.79
TX-431,Sterling County,Texas,13.24,13,-6.84,20.08
TX-433,Stonewall County,Texas,22.84,70,0.56,22.28
TX-435,Sutton County,Texas,17.75,31,-4.74,22.49
TX-437,Swisher County,Texas,19.52,71,-0.33,19.85
TX-439,Tarrant County,Texas,30.39,45,-3.1,33.49
TX-441,Taylor County,Texas,23.59,61,-0.51,24.1
TX-443,Terrell County,Texas,11.38,39,-2.23,13.61
TX-445,Terry County,Texas,16.71,61,-0.69,17.4
TX-447,Throckmorton County,Texas,21.88,35,-4.14,26.02
TX-449,Titus County,Texas,47.23,80,2.13,45.1
TX-451,Tom Green County,Texas,18.62,46,-3.28,21.9
TX-453,Travis County,Texas,25.26,25,-7.47,32.73
TX-455,Trinity County,Texas,47.14,66,0.39,46.75
TX-457,Tyler County,Texas,41.69,18,-10.47,52.16
TX-459,Upshur County,Texas,46.46,78,2.01,44.45
TX-461,Upton County,Texas,7.73,6,-7.29,15.02
TX-463,Uvalde County,Texas,20.91,41,-4.51,25.42
TX-465,Val Verde County,Texas,13.8,24,-4.22,18.02
TX-467,Van Zandt County,Texas,39.86,55,-1.41,41.27
TX-469,Victoria County,Texas,32.39,44,-4.2,36.59
TX-471,Walker County,Texas,45.82,76,1.93,43.89
TX-473,Waller County,Texas,38,44,-4.17,42.17
TX-475,Ward County,Texas,4.3,4,-7.26,11.56
TX-477,Washington County,Texas,34.55,43,-4.46,39.01
TX-479,Webb County,Texas,17.9,47,-2.67,20.57
TX-481,Wharton County,Texas,36.05,45,-5.45,41.5
TX-483,Wheeler County,Texas,22.09,56,-1.27,23.36
TX-485,Wichita County,Texas,24.92,41,-3.23,28.15
TX-487,Wilbarger County,Texas,22.52,39,-3.47,25.99
TX-489,Willacy County,Texas,21.77,44,-3.27,25.04
TX-491,Williamson County,Texas,24.69,16,-8.3,32.99
TX-493,Wilson County,Texas,29.23,67,-0.6,29.83
TX-495,Winkler County,Texas,4.14,3,-8.23,12.37
TX-497,Wise County,Texas,29.03,48,-3.22,32.25
TX-499,Wood County,Texas,43.11,69,0.74,42.37
TX-501,Yoakum County,Texas,13.73,36,-3.06,16.79
TX-503,Young County,Texas,23.19,32,-4.49,27.68
TX-505,Zapata County,Texas,20.8,88,1.9,18.9
TX-507,Zavala County,Texas,15.15,18,-7.02,22.17
UT-001,Beaver County,Utah,15.13,101,2.54,12.59
UT-003,Box Elder County,Utah,16.85,123,4.84,12.02
UT-005,Cache County,Utah,38.25,120,10.34,27.91
UT-007,Carbon County,Utah,17.23,107,2.49,14.74
UT-009,Daggett County,Utah,17.53,106,2.43,15.1
UT-011,Davis County,Utah,32.83,121,7.51,25.32
UT-013,Duchesne County,Utah,19.42,93,1.66,17.76
UT-015,Emery County,Utah,10.2,86,0.8,9.4
UT-017,Garfield County,Utah,14.29,90,1.25,13.04
UT-019,Grand County,Utah,11.63,67,-0.28,11.91
UT-021,Iron County,Utah,19.05,117,4.48,14.57
UT-023,Juab County,Utah,15,116,3.29,11.71
UT-025,Kane County,Utah,15.64,109,3.47,12.17
UT-027,Millard County,Utah,11.89,105,2.02,9.87
UT-029,Morgan County,Utah,32.92,118,6.92,26
UT-031,Piute County,Utah,21.47,115,4.49,16.98
UT-033,Rich County,Utah,22.04,120,5.34,16.7
UT-035,Salt Lake County,Utah,28.67,120,6.58,22.09
UT-037,San Juan County,Utah,11.01,80,0.32,10.69
UT-039,Sanpete County,Utah,23.37,109,3.85,19.52
UT-041,Sevier County,Utah,18.62,99,2.3,16.32
UT-043,Summit County,Utah,31.04,103,4.18,26.86
UT-045,Tooele County,Utah,12.83,111,2.61,10.22
UT-047,Uintah County,Utah,12.48,76,0.29,12.19
UT-049,Utah County,Utah,24.93,121,5.88,19.05
UT-051,Wasatch County,Utah,31.69,118,6.64,25.05
UT-053,Washington County,Utah,22.48,120,7.34,15.14
UT-055,Wayne County,Utah,10.04,87,0.81,9.23
UT-057,Weber County,Utah,34.6,118,7.77,26.83
VT-001,Addison County,Vermont,50.17,123,11.93,38.24
VT-003,Bennington County,Vermont,55.87,121,10.25,45.62
VT-005,Caledonia County,Vermont,48.61,115,8.24,40.37
VT-007,Chittenden County,Vermont,46.51,115,8.2,38.31
VT-009,Essex County,Vermont,50.14,117,8.24,41.9
VT-011,Franklin County,Vermont,48.59,113,6.88,41.72
VT-013,Grand Isle County,Vermont,43.11,118,8.43,34.68
VT-015,Lamoille County,Vermont,53.22,118,9.66,43.56
VT-017,Orange County,Vermont,52.09,124,12.75,39.34
VT-019,Orleans County,Vermont,52.26,118,8.74,43.52
VT-021,Rutland County,Vermont,51.18,121,10.07,41.11
VT-023,Washington County,Vermont,50.96,116,10.5,40.46
VT-025,Windham County,Vermont,58.71,123,12.56,46.16
VT-027,Windsor County,Vermont,56.7,126,14.81,41.89
VA-001,Accomack County,Virginia,39.18,42,-2.62,41.8
VA-003,Albemarle County,Virginia,37.56,28,-4.94,42.5
VA-005,Alleghany County,Virginia,34.73,18,-5.31,40.04
VA-007,Amelia County,Virginia,45.61,77,2.51,43.1
VA-009,Amherst County,Virginia,44.3,54,-0.37,44.67
VA-011,Appomattox County,Virginia,49.21,115,7.13,42.08
VA-013,Arlington County,Virginia,36.22,28,-5.44,41.66
VA-015,Augusta County,Virginia,33.17,13,-6.98,40.15
VA-017,Bath County,Virginia,34.88,12,-6.77,41.65
VA-019,Bedford County,Virginia,42.35,53,-1.09,43.44
VA-021,Bland County,Virginia,39.46,46,-1.58,41.04
VA-023,Botetourt County,Virginia,37.62,32,-3.81,41.43
VA-025,Brunswick County,Virginia,46.28,77,1.97,44.31
VA-027,Buchanan County,Virginia,38.19,10,-6.49,44.68
VA-029,Buckingham County,Virginia,49.08,111,6.57,42.51
VA-031,Campbell County,Virginia,44.69,78,2.62,42.07
VA-033,Caroline County,Virginia,34.33,14,-8.37,42.7
VA-035,Carroll County,Virginia,45.78,58,0,45.78
VA-036,Charles City County,Virginia,40.54,41,-3.09,43.63
VA-037,Charlotte County,Virginia,44.12,68,1.62,42.5
VA-041,Chesterfield County,Virginia,40.56,44,-2.63,43.19
VA-043,Clarke County,Virginia,30.75,11,-7.23,37.98
VA-045,Craig County,Virginia,36.29,21,-4.81,41.1
VA-047,Culpeper County,Virginia,33.9,20,-6.79,40.69
VA-049,Cumberland County,Virginia,47.53,99,4.75,42.78
VA-051,Dickenson County,Virginia,35.86,6,-8.08,43.94
VA-053,Dinwiddie County,Virginia,44.95,67,1.28,43.67
VA-057,Essex County,Virginia,38.82,35,-4.27,43.09
VA-059,Fairfax County,Virginia,34.8,19,-6.21,41.01
VA-061,Fauquier County,Virginia,33.41,14,-6.74,40.15
VA-063,Floyd County,Virginia,42.98,40,-2.05,45.03
VA-065,Fluvanna County,Virginia,44.16,77,1.8,42.36
VA-067,Franklin County,Virginia,42.48,50,-0.89,43.37
VA-069,Frederick County,Virginia,31.68,21,-5.22,36.9
VA-071,Giles County,Virginia,33,10,-7.76,40.76
VA-073,Gloucester County,Virginia,41.81,47,-2.34,44.15
VA-075,Goochland County,Virginia,43.69,68,0.92,42.77
VA-077,Grayson County,Virginia,41.47,26,-4.02,45.49
VA-079,Greene County,Virginia,35.83,20,-6.94,42.77
VA-081,Greensville County,Virginia,46.74,73,1.99,44.75
VA-083,Halifax County,Virginia,41.52,46,-1.52,43.04
VA-085,Hanover County,Virginia,38.14,31,-4.92,43.06
VA-087,Henrico County,Virginia,38.63,33,-4.52,43.15
VA-089,Henry County,Virginia,47.02,75,1.98,45.04
VA-091,Highland County,Virginia,35.74,9,-8.04,43.78
VA-093,Isle of Wight County,Virginia,44.16,46,-1.93,46.09
VA-095,James City County,Virginia,42.71,51,-1.7,44.41
VA-097,King and Queen County,Virginia,39.46,39,-4.27,43.73
VA-099,King George County,Virginia,31.67,8,-10.2,41.87
VA-101,King William County,Virginia,38.58,34,-4.92,43.5
VA-103,Lancaster County,Virginia,39.72,36,-3.89,43.61
VA-105,Lee County,Virginia,44.61,26,-5.63,50.24
VA-107,Loudoun County,Virginia,30.8,6,-9.26,40.06
VA-109,Louisa County,Virginia,40.25,42,-2.58,42.83
VA-111,Lunenburg County,Virginia,45.04,69,1.85,43.19
VA-113,Madison County,Virginia,35.61,21,-6.24,41.85
VA-115,Mathews County,Virginia,41.63,47,-2.07,43.7
VA-117,Mecklenburg County,Virginia,41.39,44,-2.36,43.75
VA-119,Middlesex County,Virginia,40.14,39,-3.67,43.81
VA-121,Montgomery County,Virginia,35.34,24,-4.91,40.25
VA-125,Nelson County,Virginia,42.56,49,-1.72,44.28
VA-127,New Kent County,Virginia,39.67,36,-4.19,43.86
VA-131,Northampton County,Virginia,40.53,52,-1.78,42.31
VA-133,Northumberland County,Virginia,38.94,35,-4.07,43.01
VA-135,Nottoway County,Virginia,47.38,92,4.15,43.23
VA-137,Orange County,Virginia,35.53,21,-6.43,41.96
VA-139,Page County,Virginia,34.45,24,-5.04,39.49
VA-141,Patrick County,Virginia,49.23,58,-0.31,49.54
VA-143,Pittsylvania County,Virginia,43.31,64,0.21,43.1
VA-145,Powhatan County,Virginia,44.6,74,1.74,42.86
VA-147,Prince Edward County,Virginia,47.68,99,5.04,42.64
VA-149,Prince George County,Virginia,41.51,46,-2.08,43.59
VA-153,Prince William County,Virginia,31.97,7,-8.57,40.54
VA-155,Pulaski County,Virginia,34.59,24,-5.08,39.67
VA-157,Rappahannock County,Virginia,35.16,29,-4.23,39.39
VA-159,Richmond County,Virginia,39.88,41,-3.21,43.09
VA-161,Roanoke County,Virginia,37.84,30,-3.93,41.77
VA-163,Rockbridge County,Virginia,37.6,28,-3.82,41.42
VA-165,Rockingham County,Virginia,31.05,10,-8.01,39.06
VA-167,Russell County,Virginia,39.98,24,-4.55,44.53
VA-169,Scott County,Virginia,41.16,23,-5.83,46.99
VA-171,Shenandoah County,Virginia,32.51,32,-3.71,36.22
VA-173,Smyth County,Virginia,42.84,43,-2.01,44.85
VA-175,Southampton County,Virginia,44.99,50,-1.17,46.16
VA-177,Spotsylvania County,Virginia,34.26,19,-8.19,42.45
VA-179,Stafford County,Virginia,30.37,8,-10.98,41.35
VA-181,Surry County,Virginia,44.4,57,-0.16,44.56
VA-183,Sussex County,Virginia,45.33,61,0.72,44.61
VA-185,Tazewell County,Virginia,43.95,48,-1.3,45.25
VA-187,Warren County,Virginia,35,44,-1.95,36.95
VA-191,Washington County,Virginia,41.92,41,-2.75,44.67
VA-193,Westmoreland County,Virginia,37.75,31,-4.68,42.43
VA-195,Wise County,Virginia,38.15,5,-9.3,47.45
VA-197,Wythe County,Virginia,38.3,42,-1.88,40.18
VA-199,York County,Virginia,43.38,54,-1.09,44.47
VA-510,Alexandria City,Virginia,35.69,28,-5.73,41.42
VA-520,Bristol City,Virginia,41.97,38,-2.51,44.48
VA-530,Buena Vista City,Virginia,37.55,31,-4.05,41.6
VA-540,Charlottesville City,Virginia,37.56,25,-5.38,42.94
VA-550,Chesapeake City,Virginia,41.59,27,-5.03,46.62
VA-570,Colonial Heights City,Virginia,39.45,37,-3.6,43.05
VA-580,Covington City,Virginia,32.65,14,-5.9,38.55
VA-590,Danville City,Virginia,41.31,48,-1.75,43.06
VA-595,Emporia City,Virginia,47.09,77,2.4,44.69
VA-600,Fairfax City,Virginia,35.97,27,-5.31,41.28
VA-610,Falls Church City,Virginia,36.54,26,-5.28,41.82
VA-620,Franklin City,Virginia,43.99,42,-3.07,47.06
VA-630,Fredericksburg City,Virginia,31.65,10,-10.11,41.76
VA-640,Galax City,Virginia,43.05,48,-1.24,44.29
VA-650,Hampton City,Virginia,43.02,56,-1.37,44.39
VA-660,Harrisonburg City,Virginia,29.4,11,-8.36,37.76
VA-670,Hopewell City,Virginia,39.23,33,-4,43.23
VA-680,Lynchburg City,Virginia,44.78,79,2.37,42.41
VA-683,Manassas City,Virginia,32.61,10,-7.46,40.07
VA-685,Manassas Park City,Virginia,33.11,11,-7.2,40.31
VA-690,Martinsville City,Virginia,49.1,100,4.32,44.78
VA-700,Newport News City,Virginia,43.71,54,-1.24,44.95
VA-710,Norfolk City,Virginia,43.05,49,-1.95,45
VA-720,Norton City,Virginia,37.03,5,-9.84,46.87
VA-730,Petersburg City,Virginia,40.4,44,-2.94,43.34
VA-735,Poquoson City,Virginia,43.07,59,-0.85,43.92
VA-740,Portsmouth City,Virginia,42.74,41,-2.98,45.72
VA-750,Radford City,Virginia,33.11,19,-6.09,39.2
VA-760,Richmond City,Virginia,38.47,34,-4.59,43.06
VA-770,Roanoke City,Virginia,37.29,33,-3.89,41.18
VA-775,Salem City,Virginia,36.91,30,-4.01,40.92
VA-790,Staunton City,Virginia,30.63,13,-6.78,37.41
VA-800,Suffolk City,Virginia,42.32,31,-4.96,47.28
VA-810,Virginia Beach City,Virginia,40.85,30,-4.47,45.32
VA-820,Waynesboro City,Virginia,32.88,18,-6.41,39.29
VA-830,Williamsburg City,Virginia,43.98,58,-0.65,44.63
VA-840,Winchester City,Virginia,31.4,19,-5.95,37.35
WA-001,Adams County,Washington,10.27,52,-0.57,10.84
WA-003,Asotin County,Washington,14.76,29,-2.48,17.24
WA-005,Benton County,Washington,6.95,33,-1.2,8.15
WA-007,Chelan County,Washington,29.58,20,-7.55,37.13
WA-009,Clallam County,Washington,70.69,13,-17.33,88.02
WA-011,Clark County,Washington,59.34,34,-6.4,65.74
WA-013,Columbia County,Washington,19.65,11,-7.15,26.8
WA-015,Cowlitz County,Washington,68.68,36,-7.83,76.51
WA-017,Douglas County,Washington,12.38,88,0.98,11.4
WA-019,Ferry County,Washington,20.68,89,1.73,18.95
WA-021,Franklin County,Washington,7.87,32,-1.24,9.11
WA-023,Garfield County,Washington,15.76,19,-3.75,19.51
WA-025,Grant County,Washington,8.61,81,0.34,8.27
WA-027,Grays Harbor County,Washington,77.6,16,-17.61,95.21
WA-029,Island County,Washington,22.23,19,-3.8,26.03
WA-031,Jefferson County,Washington,96.24,30,-11.24,107.48
WA-033,King County,Washington,54.86,6,-17.98,72.84
WA-035,Kitsap County,Washington,40.49,45,-1.64,42.13
WA-037,Kittitas County,Washington,23.98,6,-9.13,33.11
WA-039,Klickitat County,Washington,18.84,31,-3.63,22.47
WA-041,Lewis County,Washington,61.04,22,-10.98,72.02
WA-043,Lincoln County,Washington,12.79,68,-0.2,12.99
WA-045,Mason County,Washington,81.11,38,-7.07,88.18
WA-047,Okanogan County,Washington,21.89,60,-0.72,22.61
WA-049,Pacific County,Washington,70.8,15,-18.93,89.73
WA-051,Pend Oreille County,Washington,31.3,40,-2.66,33.96
WA-053,Pierce County,Washington,49.82,11,-13.75,63.57
WA-055,San Juan County,Washington,20.43,5,-7.95,28.38
WA-057,Skagit County,Washington,57.47,6,-18.92,76.39
WA-059,Skamania County,Washington,80.83,36,-9.84,90.67
WA-061,Snohomish County,Washington,66.21,14,-14.87,81.08
WA-063,Spokane County,Washington,17.1,27,-2.94,20.04
WA-065,Stevens County,Washington,22.24,54,-0.42,22.66
WA-067,Thurston County,Washington,41.21,18,-9.37,50.58
WA-069,Wahkiakum County,Washington,62.54,10,-20.47,83.01
WA-071,Walla Walla County,Washington,11.26,15,-3.46,14.72
WA-073,Whatcom County,Washington,51.55,7,-16.72,68.27
WA-075,Whitman County,Washington,14.21,19,-3.1,17.31
WA-077,Yakima County,Washington,21.82,26,-4.27,26.09
WV-001,Barbour County,West Virginia,43.75,28,-3.89,47.64
WV-003,Berkeley County,West Virginia,30.53,13,-7.2,37.73
WV-005,Boone County,West Virginia,39.5,20,-6.46,45.96
WV-007,Braxton County,West Virginia,40.57,16,-6.14,46.71
WV-009,Brooke County,West Virginia,36.56,34,-2.91,39.47
WV-011,Cabell County,West Virginia,34.66,6,-7.88,42.54
WV-013,Calhoun County,West Virginia,37.61,14,-7.35,44.96
WV-015,Clay County,West Virginia,41.34,21,-4.96,46.3
WV-017,Doddridge County,West Virginia,42.72,35,-2.67,45.39
WV-019,Fayette County,West Virginia,44.61,48,-2.19,46.8
WV-021,Gilmer County,West Virginia,38.76,12,-7.11,45.87
WV-023,Grant County,West Virginia,33.39,18,-4.84,38.23
WV-025,Greenbrier County,West Virginia,41.91,38,-2.55,44.46
WV-027,Hampshire County,West Virginia,30.87,12,-5.6,36.47
WV-029,Hancock County,West Virginia,37,49,-1.21,38.21
WV-031,Hardy County,West Virginia,31.49,16,-6.04,37.53
WV-033,Harrison County,West Virginia,41.86,33,-2.61,44.47
WV-035,Jackson County,West Virginia,36.57,19,-6.05,42.62
WV-037,Jefferson County,West Virginia,29.4,7,-9.23,38.63
WV-039,Kanawha County,West Virginia,38.76,19,-6.19,44.95
WV-041,Lewis County,West Virginia,41.71,18,-5.43,47.14
WV-043,Lincoln County,West Virginia,37.84,20,-6.22,44.06
WV-045,Logan County,West Virginia,38.81,15,-7.46,46.27
WV-047,McDowell County,West Virginia,39.99,25,-4.51,44.5
WV-049,Marion County,West Virginia,40.42,25,-3.35,43.77
WV-051,Marshall County,West Virginia,43.24,69,0.43,42.81
WV-053,Mason County,West Virginia,36.78,20,-4.74,41.52
WV-055,Mercer County,West Virginia,37.47,36,-3.74,41.21
WV-057,Mineral County,West Virginia,31,15,-5.12,36.12
WV-059,Mingo County,West Virginia,40.64,26,-4.76,45.4
WV-061,Monongalia County,West Virginia,40.27,31,-3.31,43.58
WV-063,Monroe County,West Virginia,35.59,25,-4.95,40.54
WV-065,Morgan County,West Virginia,31.82,19,-5.33,37.15
WV-067,Nicholas County,West Virginia,45.52,32,-3.64,49.16
WV-069,Ohio County,West Virginia,38.39,39,-2.34,40.73
WV-071,Pendleton County,West Virginia,32.85,13,-6.38,39.23
WV-073,Pleasants County,West Virginia,41.87,49,-1.16,43.03
WV-075,Pocahontas County,West Virginia,41.06,10,-7.92,48.98
WV-077,Preston County,West Virginia,44.52,25,-4.69,49.21
WV-079,Putnam County,West Virginia,35.42,11,-7.7,43.12
WV-081,Raleigh County,West Virginia,41.94,41,-3.42,45.36
WV-083,Randolph County,West Virginia,47.17,18,-6.48,53.65
WV-085,Ritchie County,West Virginia,40.81,28,-3.61,44.42
WV-087,Roane County,West Virginia,36.11,11,-7.93,44.04
WV-089,Summers County,West Virginia,35.9,29,-4.49,40.39
WV-091,Taylor County,West Virginia,41.35,25,-3.57,44.92
WV-093,Tucker County,West Virginia,46.17,31,-4.42,50.59
WV-095,Tyler County,West Virginia,45.04,72,1.07,43.97
WV-097,Upshur County,West Virginia,45.08,18,-6.3,51.38
WV-099,Wayne County,West Virginia,38.67,20,-5.13,43.8
WV-101,Webster County,West Virginia,46.21,13,-8.46,54.67
WV-103,Wetzel County,West Virginia,46.84,86,1.97,44.87
WV-105,Wirt County,West Virginia,38.33,22,-5.06,43.39
WV-107,Wood County,West Virginia,40.84,52,-0.66,41.5
WV-109,Wyoming County,West Virginia,39.7,12,-6.95,46.65
WI-001,Adams County,Wisconsin,30.31,50,-1.17,31.48
WI-003,Ashland County,Wisconsin,30.72,51,-1.12,31.84
WI-005,Barron County,Wisconsin,29.15,47,-1.99,31.14
WI-007,Bayfield County,Wisconsin,30.23,70,0.16,30.07
WI-009,Brown County,Wisconsin,29.25,51,-0.61,29.86
WI-011,Buffalo County,Wisconsin,32.5,73,1.36,31.14
WI-013,Burnett County,Wisconsin,29.55,66,-0.12,29.67
WI-015,Calumet County,Wisconsin,29.78,52,-0.36,30.14
WI-017,Chippewa County,Wisconsin,31.08,57,-0.96,32.04
WI-019,Clark County,Wisconsin,34.87,90,3.1,31.77
WI-021,Columbia County,Wisconsin,28.08,31,-3.07,31.15
WI-023,Crawford County,Wisconsin,27.09,17,-5.68,32.77
WI-025,Dane County,Wisconsin,31.12,45,-1.29,32.41
WI-027,Dodge County,Wisconsin,30.07,49,-0.83,30.9
WI-029,Door County,Wisconsin,28.35,46,-1.35,29.7
WI-031,Douglas County,Wisconsin,29.33,59,-0.27,29.6
WI-033,Dunn County,Wisconsin,32.44,75,1.3,31.14
WI-035,Eau Claire County,Wisconsin,32.76,71,0.9,31.86
WI-037,Florence County,Wisconsin,27.25,39,-2.17,29.42
WI-039,Fond du Lac County,Wisconsin,30,55,-0.39,30.39
WI-041,Forest County,Wisconsin,30.24,56,-0.21,30.45
WI-043,Grant County,Wisconsin,29.1,27,-3.79,32.89
WI-045,Green County,Wisconsin,31.45,39,-2.13,33.58
WI-047,Green Lake County,Wisconsin,29.4,46,-1.42,30.82
WI-049,Iowa County,Wisconsin,30.33,40,-2.35,32.68
WI-051,Iron County,Wisconsin,32.49,57,-0.5,32.99
WI-053,Jackson County,Wisconsin,34.9,85,3.23,31.67
WI-055,Jefferson County,Wisconsin,30.95,47,-1.03,31.98
WI-057,Juneau County,Wisconsin,30.32,45,-1.32,31.64
WI-059,Kenosha County,Wisconsin,33.64,68,1.35,32.29
WI-061,Kewaunee County,Wisconsin,27.25,31,-2.56,29.81
WI-063,La Crosse County,Wisconsin,30.81,47,-0.87,31.68
WI-065,Lafayette County,Wisconsin,32.49,48,-1.15,33.64
WI-067,Langlade County,Wisconsin,29.87,49,-1.81,31.68
WI-069,Lincoln County,Wisconsin,28.31,33,-2.96,31.27
WI-071,Manitowoc County,Wisconsin,28.04,38,-1.94,29.98
WI-073,Marathon County,Wisconsin,33.92,85,2.47,31.45
WI-075,Marinette County,Wisconsin,30.02,68,0.72,29.31
WI-077,Marquette County,Wisconsin,29.06,43,-1.76,30.82
WI-078,Menominee County,Wisconsin,32.2,70,1.23,30.97
WI-079,Milwaukee County,Wisconsin,32.1,68,1.07,31.03
WI-081,Monroe County,Wisconsin,30.09,39,-1.97,32.06
WI-083,Oconto County,Wisconsin,32.66,86,2.82,29.84
WI-085,Oneida County,Wisconsin,29.96,51,-0.94,30.9
WI-087,Outagamie County,Wisconsin,30.18,58,-0.22,30.4
WI-089,Ozaukee County,Wisconsin,28.84,46,-1.52,30.36
WI-091,Pepin County,Wisconsin,32.45,83,1.72,30.73
WI-093,Pierce County,Wisconsin,33.38,88,2.78,30.6
WI-095,Polk County,Wisconsin,31.75,78,1.51,30.24
WI-097,Portage County,Wisconsin,33.28,73,1.82,31.46
WI-099,Price County,Wisconsin,28.17,31,-4.09,32.26
WI-101,Racine County,Wisconsin,34.13,75,2.24,31.89
WI-103,Richland County,Wisconsin,26.77,18,-5.51,32.28
WI-105,Rock County,Wisconsin,32.1,47,-0.94,33.04
WI-107,Rusk County,Wisconsin,29.83,51,-1.75,31.58
WI-109,St. Croix County,Wisconsin,32.21,80,1.82,30.39
WI-111,Sauk County,Wisconsin,27.28,21,-4.71,31.99
WI-113,Sawyer County,Wisconsin,29.77,49,-1.32,31.09
WI-115,Shawano County,Wisconsin,32.36,72,1.42,30.94
WI-117,Sheboygan County,Wisconsin,29.82,57,-0.3,30.12
WI-119,Taylor County,Wisconsin,32.06,66,-0.09,32.15
WI-121,Trempealeau County,Wisconsin,33.11,76,1.55,31.56
WI-123,Vernon County,Wisconsin,27.51,20,-5.27,32.78
WI-125,Vilas County,Wisconsin,31.42,61,-0.32,31.74
WI-127,Walworth County,Wisconsin,33.82,62,0.44,33.38
WI-129,Washburn County,Wisconsin,29.1,50,-1.1,30.2
WI-131,Washington County,Wisconsin,30.42,50,-0.59,31.01
WI-133,Waukesha County,Wisconsin,32.13,61,0.26,31.87
WI-135,Waupaca County,Wisconsin,31.42,67,0.51,30.91
WI-137,Waushara County,Wisconsin,30.95,54,-0.36,31.31
WI-139,Winnebago County,Wisconsin,29.68,51,-0.51,30.19
WI-141,Wood County,Wisconsin,33.28,74,2.09,31.19
WY-001,Albany County,Wyoming,15.6,82,0.5,15.1
WY-003,Big Horn County,Wyoming,17.75,121,4.26,13.49
WY-005,Campbell County,Wyoming,17.99,115,3.95,14.04
WY-007,Carbon County,Wyoming,17.65,99,1.68,15.97
WY-009,Converse County,Wyoming,17.64,111,3.22,14.42
WY-011,Crook County,Wyoming,20.78,104,3.4,17.38
WY-013,Fremont County,Wyoming,20.59,127,5.95,14.64
WY-015,Goshen County,Wyoming,17.88,110,3.09,14.79
WY-017,Hot Springs County,Wyoming,20.41,128,7.15,13.26
WY-019,Johnson County,Wyoming,21.62,127,6.35,15.27
WY-021,Laramie County,Wyoming,19.98,118,4.23,15.75
WY-023,Lincoln County,Wyoming,24.44,117,4.65,19.79
WY-025,Natrona County,Wyoming,16.28,121,3.81,12.47
WY-027,Niobrara County,Wyoming,18.65,110,3.45,15.2
WY-029,Park County,Wyoming,26.04,115,4.25,21.79
WY-031,Platte County,Wyoming,15.79,87,1.55,14.24
WY-033,Sheridan County,Wyoming,25.86,124,6.49,19.37
WY-035,Sublette County,Wyoming,21.52,99,2.65,18.87
WY-037,Sweetwater County,Wyoming,12.4,117,2.97,9.43
WY-039,Teton County,Wyoming,36.38,88,1.87,34.51
WY-041,Uinta County,Wyoming,16.11,117,3.43,12.68
WY-043,Washakie County,Wyoming,16.46,121,4.23,12.23
WY-045,Weston County,Wyoming,16.51,94,1.8,14.72
